0 0
0.0978104 0

0.0978104 0
0.0978104 0.007375

0.0978104 0.007375
0 0

0 0
0.0978104 0.007375

0.0978104 0.007375
0 0.007375

0 0.007375
0 0

0.0978104 0
0.20813 0

0.20813 0
0.20813 0.007375

0.20813 0.007375
0.0978104 0

0.0978104 0
0.20813 0.007375

0.20813 0.007375
0.0978104 0.007375

0.0978104 0.007375
0.0978104 0

0.20813 0
0.331382 0

0.331382 0
0.331382 0.007375

0.331382 0.007375
0.20813 0

0.20813 0
0.331382 0.007375

0.331382 0.007375
0.20813 0.007375

0.20813 0.007375
0.20813 0

0.331382 0
0.467633 0

0.467633 0
0.467633 0.007375

0.467633 0.007375
0.331382 0

0.331382 0
0.467633 0.007375

0.467633 0.007375
0.331382 0.007375

0.331382 0.007375
0.331382 0

0.467633 0
0.616501 0

0.616501 0
0.616501 0.007375

0.616501 0.007375
0.467633 0

0.467633 0
0.616501 0.007375

0.616501 0.007375
0.467633 0.007375

0.467633 0.007375
0.467633 0

0.616501 0
0.777087 0

0.777087 0
0.777087 0.007375

0.777087 0.007375
0.616501 0

0.616501 0
0.777087 0.007375

0.777087 0.007375
0.616501 0.007375

0.616501 0.007375
0.616501 0

0.777087 0
0.947943 0

0.947943 0
0.947943 0.007375

0.947943 0.007375
0.777087 0

0.777087 0
0.947943 0.007375

0.947943 0.007375
0.777087 0.007375

0.777087 0.007375
0.777087 0

0.947943 0
1.12708 0

1.12708 0
1.12708 0.007375

1.12708 0.007375
0.947943 0

0.947943 0
1.12708 0.007375

1.12708 0.007375
0.947943 0.007375

0.947943 0.007375
0.947943 0

1.12708 0
1.31204 0

1.31204 0
1.31204 0.007375

1.31204 0.007375
1.12708 0

1.12708 0
1.31204 0.007375

1.31204 0.007375
1.12708 0.007375

1.12708 0.007375
1.12708 0

1.31204 0
1.5 0

1.5 0
1.5 0.007375

1.5 0.007375
1.31204 0

1.31204 0
1.5 0.007375

1.5 0.007375
1.31204 0.007375

1.31204 0.007375
1.31204 0

1.5 0
1.68796 0

1.68796 0
1.68796 0.007375

1.68796 0.007375
1.5 0

1.5 0
1.68796 0.007375

1.68796 0.007375
1.5 0.007375

1.5 0.007375
1.5 0

1.68796 0
1.87292 0

1.87292 0
1.87292 0.007375

1.87292 0.007375
1.68796 0

1.68796 0
1.87292 0.007375

1.87292 0.007375
1.68796 0.007375

1.68796 0.007375
1.68796 0

1.87292 0
2.05206 0

2.05206 0
2.05206 0.007375

2.05206 0.007375
1.87292 0

1.87292 0
2.05206 0.007375

2.05206 0.007375
1.87292 0.007375

1.87292 0.007375
1.87292 0

2.05206 0
2.22291 0

2.22291 0
2.22291 0.007375

2.22291 0.007375
2.05206 0

2.05206 0
2.22291 0.007375

2.22291 0.007375
2.05206 0.007375

2.05206 0.007375
2.05206 0

2.22291 0
2.3835 0

2.3835 0
2.3835 0.007375

2.3835 0.007375
2.22291 0

2.22291 0
2.3835 0.007375

2.3835 0.007375
2.22291 0.007375

2.22291 0.007375
2.22291 0

2.3835 0
2.53237 0

2.53237 0
2.53237 0.007375

2.53237 0.007375
2.3835 0

2.3835 0
